CLOSE	HIGH	LOW	VOLUME	MARKETCAP	GSADF	HASHRATE	TRANSFEES	FGI	CONFIRMTIME	MININGREVENUE
11323.47	11415.86	10987.05	23160469766	205200775318.218	0.4652490632	128137015.037728	171.64760126	75	116.199027352	12639960.4220093
11759.59	11794.78	11239.68	26075670303	208933774575.149	0.1388843302	114737065.752737	128.24563386	75	119.0665287092	11439834.2341845
11053.61	12034.14	11018.13	27410067336	217741425308.629	0.1629259605	118087053.073985	106.63995761	80	103.9252425858	11205874.8463142
11246.35	11453.08	11012.42	20271713443	204126077224646	-0.0477105536	135674486.510536	130.16320882	75	42.7039274354	12873862.5784736
11205.89	11385.38	11094.15	21250197042	207218525401.746	-0.0533908949	121437040.395232	111.40338573	72	59.0636095247	11438679.0832375
11747.02	11786.62	11158.29	24411254471	206583502227.556	-0.0667172154	108037091.110241	136.17255821	75	44.3243251669	10806917.3916886
11779.77	11902.34	11598.71	23400740340	216249264843.702	-0.0157800984	130649505.528664	196.22049311	79	134.5913603687	13771270.4382111
11601.47	11898.04	11408.59	23132312867	217128467890.109	-0.274729639	127299518.207416	137.20910291	77	110.9685562862	12898632.9438048
11754.05	11800.06	11558.43	17572057837	213579066889.25	-0.2753586469	118924549.904297	78.94533308	77	124.3648844014	11292366.647165
11675.74	11806.06	11548.78	17489608833	216526346494.08	-0.3550772462	130649505.528664	62.66871355	79	120.4890467563	12105371.3641104
11878.11	12045.14	11662.26	26114112569	215621627427.591	-0.2738298012	114901504.532898	133.6661337	78	66.326058036	11774383.1865932
11410.53	11932.71	11195.71	27039782640	218920276229.412	-0.2735167978	129741892.842126	151.68404592	84	102.9734016445	12966824.4492047
11584.93	11748.4	11249.61	25064548486	210825577055.422	-0.1810275053	132269332.313077	125.0328247	75	81.0060349898	12684820.6087768
11784.14	11796.4	11216.87	27522199497	213770877597.905	-0.1810963225	123844534.076575	109.0639238	75	45.3487165579	11879252.2971003
11768.87	12150.99	11685.46	24237958589	217185020504.78	-0.0361700839	140694130.549579	106.55290555	78	72.3260893151	13709961.9922364
11865.7	11963.2	11768.7	23354924400	216916952670.302	-0.3228015504	131426852.489427	67.51446166	79	32.167262369	12537672.5372401
11892.8	11934.9	11737.19	20583375490	219049736823.333	-0.9582089402	128056933.194826	60.46191905	82	23.9955402047	12130221.317492
12254.4	12359.06	11806.7	28227687027	219750735622.695	-0.9463018086	105309977.956271	81.70844023	83	28.7361530109	10390360.2175087
11991.23	12335.71	11954.53	26043227672	226536103501.863	-0.7775806362	117947175.311024	158.12712801	82	121.450602893	12747409.9454137
11758.28	12028.92	11687.33	24502851117	220980135332.214	-0.5512200778	116262215.663724	147.58221747	80	185.2692566556	11920459.6262791
11878.37	11900.41	11710.06	20175242945	216660276172.505	-0.7593063403	123002054.252925	130.64720271	75	196.6786458379	12309250.391919
11592.49	11899.26	11564.98	23762425999	219044968220.888	-0.4376767875	130584372.665777	136.10850768	81	106.5606767029	12988330.8091932
11681.83	11689.41	11448.81	20224191306	212896669545.75	-0.5408317938	114577256.016423	93.50701843	78	108.9836564476	11060458.2869194
11664.85	11713.43	11559.92	18482062658	215641597239.981	-0.6735658824	132269332.313077	59.10621225	76	89.276401262	12250514.724348
11774.6	11807.63	11623.25	20681511755	215347356765.461	-0.7497709262	128441437.175057	78.44959878	78	48.5056996845	11845489.1496424
11366.13	11778.3	11189.85	26301509932	217410678530.358	-0.7711682867	111720008.695464	90.01229804	75	61.4258075074	10414543.5658189
11488.36	11530.05	11296.99	22466660958	209658632328.37	-0.6882684781	123939384.64653	108.47218762	76	103.4307385503	11345447.7782349
11323.4	11570.79	11185.94	23240415076	211778947737.224	-0.9851478542	112592821.263397	122.89984729	75	132.2626270274	10690122.012262
11542.5	11545.62	11316.42	19807127588	208747591910.155	-0.9683224348	142268448.57313	103.33520898	74	115.9839927988	13003916.0817026
11506.87	11585.64	11466.29	17485597759	212799723684.947	-0.9342032975	127430634.918263	65.85247622	79	71.712774082	11257775.0129613
11711.51	11715.26	11492.38	19760127945	212114842611.543	-0.9375861476	110847196.12753	64.10535847	75	41.0163642434	9959939.36462156
11680.82	11768.88	11598.32	22285928250	216179629567.18	-0.944965527	130921885.189997	91.5378335	75	21.9589759171	12191565.4743409
11970.48	12067.08	11601.13	27311555343	215921598551.33	-0.9119168842	134413135.46173	125.93549409	75	97.8962545131	12943722.052071
11414.03	11964.82	11290.79	28037405299	221315690777.345	-0.9503920222	125685009.782397	127.52455509	83	122.4067703174	12071209.2049797
10245.3	11443.02	10182.46	31927261555	210746091569.714	-1.0733760783	112592821.263397	134.31577789	79	91.7740636891	10387319.325324
10511.81	10663.92	10207.94	29965130374	188438095255.46	-1.079405897	117829696.670997	155.46345969	40	91.9566432794	10521917.6422554
10169.57	10581.57	9946.68	44916565292	194040447575.931	-0.9781219655	123066572.078597	119.88963774	41	261.0577637936	10426131.5839864
10280.35	10353.93	10056.89	37071460174	188092098308.353	-1.073652153	130921885.189997	70.7371794	41	187.6423426677	10418304.6658764
10369.56	10399.15	9916.49	33703098409	189621410257.035	-1.0754259988	151762133.767807	96.71790986	41	55.6011607492	12203310.6810689
10131.52	10414.78	9945.11	33430927462	191501904758.687	-1.0730363352	133652505.328793	84.06185257	41	28.1181825842	10676168.8657148
10242.35	10350.54	10017.25	24128292755	186825391248.726	-1.0721726794	128478859.961227	89.19580011	38	26.2913934204	10385265.1342739
10363.14	10503.91	10238.14	54406443211	188757938083.843	-1.0873613191	136239328.012576	110.38966361	38	91.8431557358	11342158.755076
10400.92	10434.92	10140.84	45201121775	191180566587.059	-1.0712632944	118993843.454022	95.16710292	41	50.0395765098	9984827.13685718
10442.17	10578.84	10292.39	36750077324	192111562749.934	-1.081961501	146586618.747708	58.11575529	41	62.8063868147	11755971.4092914
10323.76	10577.21	10224.33	36506852789	192997988416.481	-1.1177701369	139688424.924287	49.08137942	38	15.2915225473	11038733.6378612
10680.84	10800.01	10266.01	35453581940	190922719938.231	-1.1332415994	151760264.115274	75.47210429	39	26.43472633	12485219.7717088
10796.95	10938.63	10656.46	32509451925	197010021430.24	-1.1418769093	134514779.55672	77.13367663	47	37.7856373924	11329376.2702729
10974.91	11100.12	10704.88	30769986455	199044338127.626	-1.1347074684	133652505.328793	77.67308339	43	64.9680509762	11397006.214772
10948.99	11037.42	10774.63	38151810523	202524001250.493	-1.1211799321	153484812.57113	70.95057487	48	41.2851276938	12881875.5987475
10944.59	11034.91	10829.66	26341903912	202358479464.185	-1.1499780876	142275247.60807	69.41040707	49	43.9592752882	12027086.7446571
11094.35	11134.09	10909.62	22764204008	202091264904.969	-1.1507553533	128478859.961227	47.55137105	48	68.3484013675	10777756.1149147
10938.27	11095.87	10814.48	24699523788	204994315602.987	-1.1195278769	135165071.829803	33.00982992	52	22.3380943226	10041684.7984219
10462.26	10988.3	10380.26	28884999244	202032519471.269	-1.087315132	139219832.759441	61.30821173	48	35.7908568853	10351909.5180353
10538.46	10568.08	10382.73	23621787804	193677795064.085	-1.0261597331	123857644.31702	74.17250505	39	94.3239759625	9208013.41541779
10246.19	10537.83	10197.87	23788661867	194731087415.29	-0.8342588518	136339422.426487	96.11641422	43	162.4457796448	10252434.9553624
10760.07	10771.06	10231.49	47144380902	189120580778.463	-0.4495811641	131538738.53823	82.50485829	39	136.4179930128	9928235.8389039
10692.72	10777.7	10578.91	39348590957	198514026300.179	-0.6731545748	162263115.423072	77.16010813	46	110.8141208835	12502201.3479781
10750.72	10773	10667.28	46852525493	197616950282.067	-0.7387342494	144020516.647697	41.5723567	45	106.4221205996	10759364.7288257
10775.27	10803.98	10622.92	53745972818	198687083452.043	-0.6440488161	145940790.203	37.58516079	47	20.8023146559	10713359.143364
10709.65	10945.35	10703.89	47762394731	199236216251.436	-0.9234244093	123857644.31702	56.72923703	43	34.3795706006	9531618.97052624
10844.64	10860	10649.5	46582396602	197720212770.895	-0.938730375	135379285.648835	82.9749104	45	102.6138840877	10337349.2618573
10784.49	10847.26	10669.32	44171073700	200532996047.586	-0.7845147624	149781337.313605	95.01594655	49	143.4114531092	11484361.3367826
10619.45	10933.62	10472.36	40023134100	199310441688.836	-0.4218991187	119056960.428763	102.03192869	45	86.5479469204	9416443.24298434
10575.97	10657.84	10416.69	48661453918	196617081790.519	-0.1183530231	130578601.760579	122.51219145	41	107.6671848445	10232863.851096
10549.33	10598.94	10511.13	44660271563	195660035179.733	1.1778096864	144980653.425349	71.90619458	40	281.2015501815	10855303.1741438
10669.58	10686	10534.39	71251776995	195188285650.346	1.4166714924	151592064.050859	55.83182413	42	149.6719179262	11055916.2184265
10793.34	10793.51	10634.6	47537578009	197494664453.794	1.0487716193	134303836.431133	98.28262979	42	44.768461097	10710768.4283535
10604.41	10797.58	10528.89	42623695307	199530129891.088	1.1378881283	124710705.25748	113.3113988	47	126.4852034781	10054284.6070741
10668.97	10680.51	10562.51	37799458436	196314284797.013	0.8354811785	144856280.72215	111.17330476	43	140.0575316685	11193916.2852402
10915.69	10945.74	10562.61	63314794397	197575523784584	0.7242705183	155408725.013168	103.13964018	46	121.2960969981	12084850.9128678
11064.46	11102.67	10846.85	22799117613	201518932273.679	1.3778009527	136222462.665863	110.78393286	48	104.0348983155	10965183.3620317
11296.36	11442.21	11056.94	22877978588	204809205392.18	0.8003561473	137181775.783229	75.84989665	53	116.7153353324	11127194.8560519
11384.18	11428.81	11288.63	19968627060	209268690952.585	0.8015892747	134303836.431133	51.2299918	55	40.1572493501	10659930.8804938
11555.36	11698.47	11240.69	26163972642	210799352797.138	0.8445772965	142937654.48742	74.84694551	52	31.8312678687	11515021.100734
11425.9	11548.98	11321.22	24241420251	213726225963.205	1.018348671	159245977.482629	74.07427084	56	60.6239421307	12872175.6266397
11429.51	11539.98	11307.83	24103426719	211576163357.665	0.8813343401	142937654.48742	73.0492025	53	45.7186056928	11605343.4962739
11495.35	11569.91	11303.6	24487233058	211756280001.14	0.5200397851	144856280.72215	78.27808305	56	78.8075243678	11814116.1922735
11322.12	11540.06	11223.01	25635480772	212878404236874	0.8228070345	148693533.191611	64.14460306	52	51.2433858999	11742282.0888899
11358.1	11386.26	11285.35	19130430174	209993205751.023	0.9614975842	152419671.459576	35.43446587	56	36.3475340431	11674223.5160332
11483.36	11483.36	11347.58	18283314340	210421523306.691	1.9852154429	119288755.698985	36.45097175	55	40.7816251892	8982105.73683284
11742.04	11799.09	11408.29	23860769928	212752326976.492	1.987372518	124259120.519776	50.5686316	55	64.448319377	9776921.35454538
11916.33	11999.92	11681.48	30915821592	217391050812.659	0.8233873296	143146506.838782	76.7422097	56	119.531863417	11710523.4074901
12823.69	13184.57	11900.93	43414712626	220404884318.978	1.2411302943	129229485.340567	116.64309349	61	116.8381901511	11562043.1374158
12965.89	13161.59	12717.09	34729759598	236717318526.157	1.0887658995	136187996.089675	166.97812487	73	131.5335177692	13585268.7933368
12931.54	13015.96	12752.65	28974975003	240257678153.835	0.8963156949	130223558.304725	144.01814194	74	145.9715415928	12640081.0975219
13108.06	13145.07	12885.75	24542317940	239590543523.723	1.1017185171	151099090.552048	93.84222181	73	267.7193339148	13768787.568248
13031.17	13329.18	12910.06	24406920575	242785151288.079	1.4275548875	116306536.80651	65.2647025	76	86.2637395027	10397996.3752698
13075.25	13225.3	12822.38	29461458313	241326618198.731	1.3913954815	109348026.057403	111.29083665	75	123.4022691685	10435984.4824525
13654.22	13759.67	13060.84	33749878156	242141178089.608	1.0434701219	98413223.4516626	192.23520467	61	79.7707856912	10871089.3439471
13271.29	13837.7	12932.25	35867318895	253004886697.361	0.8445467431	99407296.4158208	226.66214815	70	204.7202361396	11446509.2596966
13437.88	13612.05	12980.06	56499499598	245661872194.442	1.1985243489	107359880.129087	259.23173259	67	352.8179742427	12458484.3878862
13546.52	13651.52	13136.2	30581485201	249545455596.33	1.6359329083	110342099.021561	262.34694254	74	229.7463552657	12828892.0413386
13781	14028.21	13457.53	30306464719	250845436637.92	1.6799098726	112330244.949878	264.03799985	73	291.9080364492	13341986.8459601
13737.11	13862.03	13628.38	24453857900	255329261020.616	1.617433164	124259120.519776	177.84284836	72	487.2782187732	13377441.1754981
13550.49	13808.32	13243.16	30771455468	254260250527.505	1.9607480657	94436931.5950298	209.46858831	71	116.6645023061	10902576.2565048
13950.3	13984.98	13325.44	29869951617	251266177558.48	1.9401560246	124332259.048445	289.30998956	71	206.7460278455	15826226.3739461
14133.71	14218.77	13580.47	35116364962	259277183164.551	1.6973444566	132689483.091918	205.03254149	74	205.3319085697	16641138.1261882
15579.85	15706.4	14102.09	40856321439	261103557610.748	1.5948325816	122675182.481207	260.44440041	72	92.1727936984	20893224.4389206
15565.88	15903.44	15226.84	39837841971	288118007577.426	1.8796315619	127682332.786563	239.93433418	90	116.6476646918	18889243.1645517
14833.75	15737.1	14423.2	35024953706	288563189165.388	1.6780435965	121840657.430315	135.23436243	88	164.1605550568	16132958.5593322
15479.57	15637.32	14744.11	26632075029	274687727889983	0.7129090648	115164457.023174	95.69061817	82	188.308805042	15148276.0246861
15332.32	15785.14	14865.53	34149115566	287116472704.394	0.5728198391	154387134.415125	142.15849695	90	88.0038917304	20216887.3886517
15290.9	15450.33	15124.96	25574938143	284292217075.769	0.7739406079	122675182.481207	154.8373255	90	50.028937091	16459647.0901001
15701.34	15916.26	15290.01	29772374934	283242342238.514	0.9266833561	122675182.481207	107.57878081	86	55.4613480348	16020485.0346765
16276.34	16305	15534.77	34175758344	291215273242.189	1.3984222491	133524008.142811	102.85022306	87	40.7923204179	17804675.5645138
16317.81	16463.18	15992.15	31599492172	301529322417.461	1.1074421348	115998982.074067	100.5666202	89	24.385282196	16032046.4439728
16068.14	16317.81	15749.19	27481710135	302672502422.09	1.1918208232	118502557.226745	59.15558129	90	60.876630059	15597257.8843306
15955.59	16123.11	15793.53	23653867583	298290647831.244	1.2518548743	125178757.633885	42.4333546	86	21.1573589228	15662707.4409319
16716.11	16816.18	15880.71	31526766675	296277008765.19	0.9233324545	135534841.862694	83.45770555	90	26.6030040577	17711414.8339603
17645.41	17782.92	16564.54	39006849170	309857769717.029	1.0290321129	137334450.870566	90.54129648	86	67.6230679056	18324639.9973523
17804.01	18393.95	17352.91	49064800278	327448838765.298	1.0736276445	147831351.574048	97.63868616	91	62.7508532353	21194109.3211564
17817.09	18119.55	17382.55	36985055355	330792375072.031	0.986613499	119839616.364761	94.51871958	94	53.8343131513	16988027.0649009
18621.31	18773.23	17765.79	36992873940	330526082018.529	0.6175995288	146956609.848758	76.3498895	86	103.2185020785	20641618.888212
18642.23	18936.62	18444.36	39650210707	345552251091.159	0.6391655152	147831351.574048	46.90621911	91	43.2795861805	20655875.9240643
18370	18688.97	17671.38	41280434226	346623937352.167	0.5291578598	152205060.200499	32.02458461	94	13.3457388663	20906345.7395193
18364.12	18711.43	18000.8	42741112308	342078349285.096	0.427106143	128587033.617663	56.54584603	90	23.2883537883	18011288.3905691
19107.46	19348.27	18128.66	51469565009	340635146714.398	0.6221389455	118964874.639471	86.28199286	88	81.1262627029	17683648.9308012
18732.12	19390.96	18581.15	43710357371	354209935573.803	0.7156094034	135584967.419985	98.62265001	94	116.6963612111	20363512.9599949
17150.62	18866.29	16351.04	61396835737	348158099247.163	0.7303832911	131211258.793534	103.83357397	93	121.7996286882	18340061.7860495
17108.4	17445.02	16526.42	38886494645	317999016791.451	0.7576629612	134710225.694695	84.21494944	86	162.3110975484	17988301.5612595
17717.41	17853.94	16910.65	32601040734	318057301370.379	1.2463100038	134710225.694695	56.82028025	87	158.8759155345	17630656.5138463
18177.48	18283.63	17559.12	31133957704	328812520405.742	1.5915055922	135399801.269763	39.86594809	89	57.8516430044	18023228.1579729
19625.84	19749.26	18178.32	47728480399	336495192223.014	1.6569105173	107610727.917311	72.31782859	88	31.563772252	14684437.1373019
18803	19845.97	18321.92	49633658712	363927715778.687	1.8251041649	144750713.658684	145.30838285	95	170.7156412761	21143567.334294
19201.09	19308.33	18347.72	37387697139	349587593227.142	1.65657895	124752259.797945	131.45675736	92	126.7071749996	18291019.9068025
19445.4	19566.19	18925.79	31930317405	356517705143.294	1.3642068333	149512250.292193	145.78926977	92	217.4357811928	21762338.7899669
18699.77	19511.4	18697.19	33872388058	360661550057.297	1.5959575872	137132255.045069	108.77416045	92	74.3740594459	19296507.6606836
19154.23	19160.45	18590.19	27242455064	347850442856.636	1.4201970827	137132255.045069	69.64763484	93	193.4742397981	18632287.7219845
19345.12	19390.5	18897.89	25293775714	355244908734.648	1.5016056469	129513796.431454	48.40641585	95	182.249788187	17217876.5549094
19191.63	19411.83	18931.14	26896357742	358762118305.114	1.702653707	142846099.00528	68.46050775	94	51.2360495612	19343628.0179278
18321.14	19283.48	18269.95	31692288756	356587934226.102	2.0791711529	137132255.045069	72.19048212	95	94.5667794945	18941288.6377138
18553.92	18626.29	17935.55	34420373071	340435142947.909	2.0142740294	132370718.41156	72.45729357	86	64.2296045704	17187411.9425492
18264.99	18553.3	17957.06	25547132265	344693077429.969	2.16115319	123799952.471243	72.83286894	94	68.9861940997	16448918.9764916
18058.9	18268.45	17619.53	27919640985	339714540194.348	2.1795108263	131418411.084858	70.49629972	89	136.6918062194	16978667.1262582
18803.66	18919.55	18046.04	21752580802	335310805699.289	2.4733318187	125704567.124647	50.58835913	90	120.4129230863	16396977.0172111
19142.38	19381.54	18734.33	25450468637	349235537025.786	2.4650302206	148463110.110959	39.24154715	91	76.5643001351	19661607.5189711
19246.64	19305.1	19012.71	22473997681	355642790361.317	2.4805522193	134574371.394961	59.2358478	95	34.1245424001	18516458.628992
19417.08	19525.01	19079.84	26741982541	357681110300.364	2.998455866	129933875.829618	70.05172631	91	75.041587433	18584575.835624
21310.6	21458.91	19298.32	44409011479	360542942204959	3.0811828765	132718173.168824	79.9044725	92	95.5885130788	19816346.5251566
22805.16	23642.66	21234.68	71378606374	396179736655.64	2.7901324855	119724785.585862	162.99271891	92	44.6254783431	22338873.2471981
23137.96	23238.6	22399.81	40387896275	423587689809.277	3.1493625778	145711560.751786	195.47135264	95	351.2674789469	27241477.875482
23869.83	24085.86	22826.47	38487546580	429459534590.416	3.5641610736	146639659.864854	119.96753977	93	483.3984414762	25884376.3098462
23477.29	24209.66	23147.71	37844228422	443289431125.462	3.8900694944	140142966.073373	73.5149194	92	208.9106743484	24027162.6096391
22803.08	24059.98	22159.37	45852713981	436893169132.711	4.0317353028	126221479.377343	138.56269222	92	51.9119694892	23298120.9911495
23783.03	23789.9	22430.61	44171632681	424329939581.777	3.7875180153	132718173.168824	133.02681427	88	92.0659812965	23995220.1207511
23241.35	24024.49	22802.65	51146161904	441752551013.191	3.1816365055	142927263.412579	143.04461152	93	70.7474046807	26038110.2326985
23735.95	23768.34	22777.6	41080759713	433051601800.693	2.3520527093	116940488.246656	106.42944422	86	133.2886630361	20751169.501284
24664.79	24710.1	23463.67	42068395846	441614502954.163	1.8782697549	133646272.281892	92.48494577	94	179.7494059037	23792132.9869433
26437.04	26718.07	24522.69	48332647295	458416319552.324	2.4269911962	127149578.490412	69.64322741	93	103.8482360247	23722327.9440038
26272.29	28288.84	25922.77	66479895605	491978602969.932	2.6009368931	137358668.734167	91.99329678	91	89.1382043991	27533619.8922425
27084.81	27389.11	26207.64	49056742893	493427450341.26	2.1403157674	147938033.996809	99.54006659	92	45.2281994733	29968235.3111818
27362.44	27370.72	25987.3	45265946774	503712223153.667	1.9433158157	140537799.385714	105.85291043	91	62.0087648931	28221057.0923631
28840.95	28937.74	27360.09	51287442704	509680257177.048	1.8210345707	159029615.09436	105.14390344	91	81.1253496397	33896444.4208025
29001.72	29244.88	28201.99	46754964848	535967306917.841	1.9025827609	153482070.381766	113.57123643	95	83.1482961522	33284139.0918273
29374.15	29600.63	28803.59	40730301359	539438036435.67	1.766634779	137764027.029417	48.9427014	94	103.4004985244	29068047.0288167
32127.27	33155.12	29091.18	67865420765	545593282215.25	1.6339432573	139613208.600282	79.69906722	94	87.5475952738	31908499.9406628
32782.02	34608.56	32052.32	78665235202	597887713053.583	0.776935908	146085344.098308	86.41999352	93	111.0859920626	35922359.2240493
31971.91	33440.22	28722.76	81163475344	613616917625.697	1.1312876713	159954205.879793	108.70503625	94	85.4746963848	39752808.8141581
33992.43	34437.59	30221.19	67547324782	585726270248.789	0.9935117455	145160753.312876	113.36586749	93	69.0861701803	35314776.483184
36824.36	36879.7	33514.04	75289433811	633651671519.396	0.9940044849	163652569.021522	128.51898515	95	79.0482708933	43004565.1101396
39371.04	40180.37	36491.19	84762141031	682743683563.074	0.9776900173	155331251.952631	121.91274523	91	51.181939272	45226287.014956
40797.61	41946.74	36838.64	88107519480	735339707368.334	0.9776321989	136839436.243985	135.47417648	93	60.2796837636	42358095.2566605
40254.55	41436.35	38980.88	61984162837	758971014787.36	0.6641696057	133808024.522105	110.56125153	93	116.8444458907	40693122.1140179
38356.44	41420.19	35984.63	79980747690	749347201462.636	1.0251348794	162879650.924773	91.95258523	94	207.3492253348	43171347.7774276
35566.66	38346.53	30549.6	123320567399	714078952009.024	1.0992342043	157757649.323365	134.4265331	90	81.383989784	37697672.1055724
33922.96	36568.53	32697.98	74773277909	663380898829.005	1.0694893256	151611247.401676	164.92133634	84	113.556061725	38534703.8631656
37316.36	37599.96	32584.67	69364315979	629751630408.413	0.8957397365	155708848.682802	136.57891971	78	92.2936556031	37493720.3522014
39187.33	39966.41	36868.56	63615990033	696668634091.344	0.9185604424	150586847.081394	141.41282766	83	171.8715857431	42518141.3229426
36825.37	39577.71	34659.59	67760757881	729751433670.088	1.1113555605	158782049.643647	147.17314406	88	125.2746705248	41733817.6940604
36178.14	37864.37	35633.55	57706187875	684304915288.226	1.2860120885	150586847.081394	88.49193579	84	186.9020179364	38126679.7023988
35791.28	36722.35	34069.32	52359854336	674660879866.02	1.2037058062	136245242.597452	66.3108796	79	228.6780260535	31937013.5207863
36630.07	37299.29	34883.84	49511702429	672291934493.44	1.3104528795	148538046.440831	84.66625216	79	129.4878894017	36250411.7539089
36069.8	37755.89	36069.8	57244195486	682647247200097	1.3995253002	152635647.721957	97.54256535	80	80.0286340782	38439879.3753534
35547.75	36378.33	33570.48	66834573161	671734819189.103	1.3310024471	144440445.159705	93.48057077	78	72.7271478557	34297105.9395024
30825.7	35552.68	30250.75	75643067688	662434464441264	1.9586603255	132147641.316325	120.18381959	75	64.9469679501	30287474.7231457
33005.76	33811.85	28953.37	77207272511	575205510268.129	1.9669109271	145464845.479986	116.02452285	40	172.7586398924	31865792.1432276
32067.64	33360.98	31493.16	48354737975	613271077002.48	1.752642644	159781151.231973	75.36109783	74	236.6172606957	33751644.5068973
32289.38	32944.01	31106.69	48643830599	596744391345.353	2.0039687853	143884925.387715	57.5560404	70	150.3058935834	30284997.1587912
32366.39	34802.74	32087.79	59897054838	600595408892.199	1.9373153513	144920068.735828	100.68549632	74	45.4969706475	33137293.9239329
32569.85	32794.55	31030.27	60255421470	602517850752.031	1.8464267788	166658079.046203	81.76242061	71	109.5422277983	35209827.7294413
30432.55	32564.03	29367.14	62576762015	606573549809.827	1.9524448462	146990355.432054	83.09629503	78	64.3455323915	30148573.7011843
33466.1	33858.31	30023.21	76517157706	566661443732.407	1.8453049347	150095785.476394	85.90021791	55	65.1390459165	32031715.8846612
34316.39	38406.26	32064.81	117894572511	616625386428.24	1.9148696155	157341788.913185	167.42570567	77	38.7881055215	39455373.6330236
34269.52	34834.71	32940.19	65141828798	635688668063594	2.1181730277	140779495.343376	138.4634188	76	213.008530569	33651946.6240207
33114.36	34288.33	32270.18	52754542671	636624676861.264	2.0472311927	149060642.128281	100.53987916	78	241.6001196079	33412205.2658618
33537.18	34638.21	32384.23	61400400660	615013848827.35	2.3440826982	124217201.773567	129.39809219	77	34.6020175494	30096215.7340986
35510.29	35896.88	33489.22	63088585433	621908231690.138	2.329546058	157341788.913185	146.91963222	76	96.2436427607	38671645.4582511
37472.09	37480.19	35443.98	61166818159	660664104637.485	2.3939209246	155271502.216959	134.24070735	78	142.5931155816	39131400.4393723
36926.07	38592.18	36317.5	68838074392	695794870715.525	2.0618710238	165622935.698089	166.88621843	80	86.39273098	43879560.2172838
38144.31	38225.91	36658.76	58598066402	686453802173.384	1.4419631874	174939225.831107	143.84104968	81	188.3523459896	45671119.7539173
39266.01	40846.55	38138.39	71326033653	706320162928.662	1.4705004793	169021265.503158	118.30299223	84	88.0584239911	45346981.3321091
38903.44	39621.84	37446.15	65500641143	732453192636.723	1.2294730527	166219498.003557	84.69085027	86	133.6237520448	41085629.4825581
46196.46	46203.93	38076.32	101467222687	723434796637.743	1.1253764772	172612555.619078	134.17229408	83	90.5465799612	48670642.7999788
46481.11	48003.72	45166.96	91809846886	862413737410.917	1.0848169602	152367873.169927	196.39438398	95	61.1979049363	51636507.497528
44918.18	47145.57	43881.15	87301089896	867164581003.356	1.0029801292	152367873.169927	168.16327939	92	202.499359584	49429153.2615669
47909.33	48463.47	44187.76	81388911810	839561451461.058	1.2736432516	137450738.733711	185.34915975	93	84.4352569756	47377470.0619256
47504.85	48745.73	46424.98	76555041196	890629045243.595	1.1779749612	151302363.56734	202.39953166	92	134.8722581425	53308083.0824142
47105.52	48047.75	46392.28	70250456155	880620921496.079	1.3044558357	167285007.606144	144.37461607	92	459.5460418579	53952453.191675
48717.29	49487.64	47114.51	71248675228	874425017687.078	1.1517462293	158760930.785449	106.03576761	95	454.9427287776	50339561.1815096
47945.06	48875.57	46347.48	77069903166	905515462576995	1.1424465705	160891949.990622	121.55584341	93	171.580675186	51761591.2785708
49199.87	50341.1	47201.3	77049582886	892345220938.278	1.1258084541	128926661.913015	120.02466217	95	63.5927677394	42832906.9582734
52149.01	52533.91	49072.38	80820545404	917339726314.696	1.2461736267	147040325.156993	141.62327207	95	79.2228015427	51285528.6431758
51679.8	52474.11	51015.77	52054723579	971516568847578	1.2906114072	145974815.554406	147.75229392	91	104.2104328342	53678746.9087864
55888.13	56113.65	50937.28	63495496918	963911356673.46	1.4278130371	163181402.20421	160.8057528	93	107.7513346961	59244126.4375383
56099.52	57505.23	54626.56	68145460026	1044189900351.59	1.4785240247	157667240.08936	147.82061349	91	135.8576805542	59691256.6875985
57539.95	58330.57	55672.61	51897585191	1050555931433.14	1.5625010035	152267677.072601	115.10198626	91	128.2355510927	57635434.7894118
54207.32	57533.39	48967.57	92052420332	1075380337357.91	1.5064466233	143628376.245787	131.78857835	94	137.6195123033	52905473.900205
48824.43	54204.93	45290.59	106102492824	1012091985973.46	1.7121822367	137148900.625677	183.30218417	94	97.5528314189	48487887.6409424
49705.33	51290.14	47213.5	63695521388	904133801444.528	1.5796054405	171706103.932934	189.53161494	76	310.2946319065	59746178.5790668
47093.85	51948.97	47093.85	54506565949	929081504353552	1.3233504836	168466366.122878	152.52733296	79	426.5818561532	57792548.4154015
46339.76	48370.79	44454.84	350967941479	875883932252.44	1.3301602515	150107851.865898	148.87842397	55	180.7360744847	47395143.797322
46188.45	48253.27	45269.03	45910946382	869070614247.862	1.4150525335	169546278.72623	104.30956316	56	1213.0092519953	51148405.6458298
45137.77	46716.43	43241.62	53443887451	869649724200.577	1.3520427808	141468551.039084	82.99643575	55	452.8094858864	40396048.6760018
49631.24	49784.02	45115.09	53891300112	838307614585.193	1.3496299149	140388638.435732	121.83630841	38	103.8309038511	44513744.0994187
48378.99	50127.51	47228.84	47530897720	928146793676.429	1.3309221496	154427502.279305	132.76436336	78	126.6128451419	50567917.7075381
50538.24	52535.14	48274.32	53220811975	905413239164.906	1.2752393344	164146715.709471	132.69783597	78	540.4755567546	55147754.8327121
48561.17	51735.09	47656.93	52343816680	942969910364.18	1.1099087554	138228813.229028	112.95743017	84	138.25927534	45722350.3230236
48927.3	49396.43	46542.52	48625928883	908517236707.537	1.0885572104	160906977.899416	114.36391387	77	168.6935461537	49815984.0144439
